snapshot_date,country,store_id,sku_id,stock_qty,stock_age_days
2024-02-29,Vietnam,VN02,SKU0081,16,11
2024-02-29,Vietnam,VN02,SKU0011,1,23
2024-02-29,Vietnam,VN02,SKU0050,8,27
2024-02-29,Vietnam,VN02,SKU0021,8,11
2024-02-29,Vietnam,VN02,SKU0017,9,28
2024-02-29,Vietnam,VN02,SKU0099,13,11
2024-02-29,Vietnam,VN02,SKU0038,13,24
2024-02-29,Vietnam,VN02,SKU0032,5,1
2024-02-29,Vietnam,VN02,SKU0048,18,39
2024-02-29,Vietnam,VN02,SKU0024,1,5
2024-02-29,Vietnam,VN02,SKU0067,5,33
2024-02-29,Vietnam,VN02,SKU0047,7,34
2024-02-29,Vietnam,VN02,SKU0012,16,29
2024-02-29,Vietnam,VN02,SKU0057,11,5
2024-02-29,Vietnam,VN02,SKU0008,5,5
2024-02-29,Vietnam,VN02,SKU0010,7,1
2024-02-29,Vietnam,VN02,SKU0071,5,12
2024-02-29,Vietnam,VN02,SKU0085,13,6
2024-02-29,Vietnam,VN02,SKU0018,6,27
2024-02-29,Vietnam,VN02,SKU0034,4,25
2024-02-29,Vietnam,VN02,SKU0026,5,10
2024-02-29,Vietnam,VN02,SKU0009,9,11
2024-02-29,Vietnam,VN02,SKU0068,11,2
2024-02-29,Vietnam,VN02,SKU0096,11,53
2024-02-29,Vietnam,VN02,SKU0076,10,59
2024-03-31,Singapore,SG01,SKU0008,3,1
2024-03-31,Singapore,SG01,SKU0003,7,8
2024-03-31,Singapore,SG01,SKU0087,9,34
2024-03-31,Singapore,SG01,SKU0058,9,12
2024-03-31,Singapore,SG01,SKU0027,10,10
2024-03-31,Singapore,SG01,SKU0055,5,9
2024-03-31,Singapore,SG01,SKU0049,3,13
2024-03-31,Singapore,SG01,SKU0065,13,94
2024-03-31,Singapore,SG01,SKU0021,9,10
2024-03-31,Singapore,SG01,SKU0011,12,13
2024-03-31,Singapore,SG01,SKU0020,13,15
2024-03-31,Singapore,SG01,SKU0016,11,11
2024-03-31,Singapore,SG01,SKU0084,13,11
2024-03-31,Singapore,SG01,SKU0083,9,26
2024-03-31,Singapore,SG01,SKU0050,10,105
2024-03-31,Singapore,SG01,SKU0030,4,82
2024-03-31,Singapore,SG01,SKU0092,4,61
2024-03-31,Singapore,SG01,SKU0032,1,39
2024-03-31,Singapore,SG01,SKU0097,3,26
2024-03-31,Singapore,SG01,SKU0044,5,7
2024-03-31,Singapore,SG01,SKU0064,6,89
2024-03-31,Singapore,SG01,SKU0079,18,9
2024-03-31,Singapore,SG01,SKU0073,12,1
2024-03-31,Singapore,SG01,SKU0026,11,37
2024-03-31,Singapore,SG01,SKU0025,7,61
2024-03-31,Singapore,SG01,SKU0076,10,18
2024-03-31,Singapore,SG01,SKU0067,4,21
2024-03-31,Singapore,SG02,SKU0036,9,26
2024-03-31,Singapore,SG02,SKU0037,8,48
2024-03-31,Singapore,SG02,SKU0049,12,56
2024-03-31,Singapore,SG02,SKU0070,19,11
2024-03-31,Singapore,SG02,SKU0099,16,41
2024-03-31,Singapore,SG02,SKU0053,8,17
2024-03-31,Singapore,SG02,SKU0001,24,31
2024-03-31,Singapore,SG02,SKU0063,6,34
2024-03-31,Singapore,SG02,SKU0064,3,16
2024-03-31,Singapore,SG02,SKU0045,9,17
2024-03-31,Singapore,SG02,SKU0042,3,8
2024-03-31,Singapore,SG02,SKU0027,3,4
2024-03-31,Singapore,SG02,SKU0059,5,25
2024-03-31,Singapore,SG02,SKU0080,6,54
2024-03-31,Singapore,SG02,SKU0034,1,48
2024-03-31,Singapore,SG02,SKU0095,3,4
2024-03-31,Singapore,SG02,SKU0083,3,6
2024-03-31,Singapore,SG02,SKU0100,9,16
2024-03-31,Singapore,SG02,SKU0084,8,32
2024-03-31,Singapore,SG02,SKU0012,2,123
2024-03-31,Singapore,SG02,SKU0082,9,14
2024-03-31,Singapore,SG02,SKU0052,13,65
2024-03-31,Singapore,SG02,SKU0056,11,10
2024-03-31,Singapore,SG02,SKU0019,7,50
2024-03-31,Singapore,SG02,SKU0025,15,12
2024-03-31,Singapore,SG02,SKU0069,14,21
2024-03-31,Singapore,SG02,SKU0035,3,5
2024-03-31,Singapore,SG02,SKU0023,10,8
2024-03-31,Malaysia,MY01,SKU0099,11,54
2024-03-31,Malaysia,MY01,SKU0021,3,21
2024-03-31,Malaysia,MY01,SKU0002,3,39
2024-03-31,Malaysia,MY01,SKU0039,16,2
2024-03-31,Malaysia,MY01,SKU0047,8,20
2024-03-31,Malaysia,MY01,SKU0022,4,37
2024-03-31,Malaysia,MY01,SKU0100,9,31
2024-03-31,Malaysia,MY01,SKU0068,9,30
2024-03-31,Malaysia,MY01,SKU0044,2,8
2024-03-31,Malaysia,MY01,SKU0030,2,46
2024-03-31,Malaysia,MY01,SKU0093,3,25
2024-03-31,Malaysia,MY01,SKU0086,1,21
2024-03-31,Malaysia,MY01,SKU0098,5,19
2024-03-31,Malaysia,MY01,SKU0001,9,26
2024-03-31,Malaysia,MY01,SKU0066,9,74
2024-03-31,Malaysia,MY01,SKU0004,11,22
2024-03-31,Malaysia,MY01,SKU0036,5,41
2024-03-31,Malaysia,MY01,SKU0048,15,10
2024-03-31,Malaysia,MY01,SKU0089,11,29
2024-03-31,Malaysia,MY01,SKU0017,7,9
2024-03-31,Malaysia,MY01,SKU0087,6,11
2024-03-31,Malaysia,MY01,SKU0049,7,1
2024-03-31,Malaysia,MY01,SKU0090,13,1
2024-03-31,Malaysia,MY01,SKU0009,5,1
2024-03-31,Malaysia,MY01,SKU0058,5,84
2024-03-31,Malaysia,MY01,SKU0019,4,39
2024-03-31,Malaysia,MY01,SKU0072,10,26
2024-03-31,Malaysia,MY01,SKU0041,3,55
2024-03-31,Malaysia,MY02,SKU0068,8,29
2024-03-31,Malaysia,MY02,SKU0002,11,17
2024-03-31,Malaysia,MY02,SKU0093,15,4
2024-03-31,Malaysia,MY02,SKU0040,3,1
2024-03-31,Malaysia,MY02,SKU0057,5,11
2024-03-31,Malaysia,MY02,SKU0049,1,25
2024-03-31,Malaysia,MY02,SKU0035,14,1
2024-03-31,Malaysia,MY02,SKU0084,9,1
2024-03-31,Malaysia,MY02,SKU0094,18,3
2024-03-31,Malaysia,MY02,SKU0100,6,1
2024-03-31,Malaysia,MY02,SKU0074,14,40
2024-03-31,Malaysia,MY02,SKU0082,10,13
2024-03-31,Malaysia,MY02,SKU0061,6,10
2024-03-31,Malaysia,MY02,SKU0006,11,71
2024-03-31,Malaysia,MY02,SKU0096,8,68
2024-03-31,Malaysia,MY02,SKU0079,6,11
2024-03-31,Malaysia,MY02,SKU0039,5,14
2024-03-31,Malaysia,MY02,SKU0052,14,9
2024-03-31,Malaysia,MY02,SKU0012,6,85
2024-03-31,Malaysia,MY02,SKU0056,16,13
2024-03-31,Malaysia,MY02,SKU0008,14,20
2024-03-31,Malaysia,MY02,SKU0048,8,34
2024-03-31,Malaysia,MY02,SKU0010,2,40
2024-03-31,Malaysia,MY02,SKU0089,12,28
2024-03-31,Malaysia,MY02,SKU0011,4,12
2024-03-31,Malaysia,MY02,SKU0045,6,30
2024-03-31,Malaysia,MY02,SKU0025,4,74
2024-03-31,Malaysia,MY02,SKU0029,7,24
2024-03-31,Malaysia,MY02,SKU0060,10,22
2024-03-31,Thailand,TH01,SKU0073,4,14
2024-03-31,Thailand,TH01,SKU0056,8,33
2024-03-31,Thailand,TH01,SKU0011,7,51
2024-03-31,Thailand,TH01,SKU0003,9,7
2024-03-31,Thailand,TH01,SKU0010,11,63
2024-03-31,Thailand,TH01,SKU0008,7,33
2024-03-31,Thailand,TH01,SKU0078,11,8
2024-03-31,Thailand,TH01,SKU0074,7,1
2024-03-31,Thailand,TH01,SKU0097,14,30
2024-03-31,Thailand,TH01,SKU0013,15,57
2024-03-31,Thailand,TH01,SKU0046,11,10
2024-03-31,Thailand,TH01,SKU0093,7,2
2024-03-31,Thailand,TH01,SKU0087,5,50
2024-03-31,Thailand,TH01,SKU0088,15,35
2024-03-31,Thailand,TH01,SKU0081,14,38
2024-03-31,Thailand,TH01,SKU0042,4,18
2024-03-31,Thailand,TH01,SKU0085,6,19
2024-03-31,Thailand,TH01,SKU0016,2,19
2024-03-31,Thailand,TH01,SKU0058,6,49
2024-03-31,Thailand,TH01,SKU0002,5,17
2024-03-31,Thailand,TH01,SKU0063,7,20
2024-03-31,Thailand,TH01,SKU0017,9,49
2024-03-31,Thailand,TH01,SKU0027,1,2
2024-03-31,Thailand,TH01,SKU0083,11,4
2024-03-31,Thailand,TH01,SKU0064,13,5
2024-03-31,Thailand,TH01,SKU0068,4,33
2024-03-31,Thailand,TH01,SKU0091,8,19
2024-03-31,Thailand,TH01,SKU0041,1,27
2024-03-31,Thailand,TH02,SKU0049,7,11
2024-03-31,Thailand,TH02,SKU0031,16,14
2024-03-31,Thailand,TH02,SKU0088,3,16
2024-03-31,Thailand,TH02,SKU0040,2,33
2024-03-31,Thailand,TH02,SKU0044,4,1
2024-03-31,Thailand,TH02,SKU0060,6,25
2024-03-31,Thailand,TH02,SKU0011,10,28
2024-03-31,Thailand,TH02,SKU0089,6,21
2024-03-31,Thailand,TH02,SKU0025,5,41
2024-03-31,Thailand,TH02,SKU0026,1,3
2024-03-31,Thailand,TH02,SKU0091,10,50
2024-03-31,Thailand,TH02,SKU0075,5,1
2024-03-31,Thailand,TH02,SKU0100,4,4
2024-03-31,Thailand,TH02,SKU0071,15,11
2024-03-31,Thailand,TH02,SKU0046,13,114
2024-03-31,Thailand,TH02,SKU0029,7,22
2024-03-31,Thailand,TH02,SKU0061,3,56
2024-03-31,Thailand,TH02,SKU0094,6,42
2024-03-31,Thailand,TH02,SKU0066,15,6
2024-03-31,Thailand,TH02,SKU0063,15,15
2024-03-31,Thailand,TH02,SKU0034,8,1
2024-03-31,Thailand,TH02,SKU0024,8,31
2024-03-31,Thailand,TH02,SKU0058,6,1
2024-03-31,Thailand,TH02,SKU0078,14,10
2024-03-31,Thailand,TH02,SKU0030,6,12
2024-03-31,Thailand,TH02,SKU0077,14,17
2024-03-31,Thailand,TH02,SKU0021,7,14
2024-03-31,Thailand,TH02,SKU0017,5,9
2024-03-31,Thailand,TH02,SKU0069,8,3
2024-03-31,Indonesia,ID01,SKU0018,13,14
2024-03-31,Indonesia,ID01,SKU0028,6,23
2024-03-31,Indonesia,ID01,SKU0057,7,9
2024-03-31,Indonesia,ID01,SKU0061,2,35
2024-03-31,Indonesia,ID01,SKU0095,12,3
2024-03-31,Indonesia,ID01,SKU0091,10,4
2024-03-31,Indonesia,ID01,SKU0078,11,9
2024-03-31,Indonesia,ID01,SKU0035,4,5
2024-03-31,Indonesia,ID01,SKU0079,21,43
2024-03-31,Indonesia,ID01,SKU0093,11,5
2024-03-31,Indonesia,ID01,SKU0047,7,12
2024-03-31,Indonesia,ID01,SKU0038,8,42
2024-03-31,Indonesia,ID01,SKU0075,4,13
2024-03-31,Indonesia,ID01,SKU0058,7,4
2024-03-31,Indonesia,ID01,SKU0011,7,17
2024-03-31,Indonesia,ID01,SKU0042,1,52
2024-03-31,Indonesia,ID01,SKU0026,1,49
2024-03-31,Indonesia,ID01,SKU0032,7,54
2024-03-31,Indonesia,ID01,SKU0044,18,10
2024-03-31,Indonesia,ID01,SKU0024,10,65
2024-03-31,Indonesia,ID01,SKU0002,3,4
2024-03-31,Indonesia,ID01,SKU0008,7,7
2024-03-31,Indonesia,ID01,SKU0004,2,29
2024-03-31,Indonesia,ID01,SKU0027,9,39
2024-03-31,Indonesia,ID01,SKU0037,8,22
2024-03-31,Indonesia,ID01,SKU0069,3,43
2024-03-31,Indonesia,ID01,SKU0017,9,28
2024-03-31,Indonesia,ID02,SKU0032,6,22
2024-03-31,Indonesia,ID02,SKU0009,10,1
2024-03-31,Indonesia,ID02,SKU0040,7,9
2024-03-31,Indonesia,ID02,SKU0074,2,15
2024-03-31,Indonesia,ID02,SKU0087,2,19
2024-03-31,Indonesia,ID02,SKU0031,12,30
2024-03-31,Indonesia,ID02,SKU0041,20,32
2024-03-31,Indonesia,ID02,SKU0084,10,38
2024-03-31,Indonesia,ID02,SKU0047,8,39
2024-03-31,Indonesia,ID02,SKU0014,10,31
2024-03-31,Indonesia,ID02,SKU0025,2,54
2024-03-31,Indonesia,ID02,SKU0006,7,50
2024-03-31,Indonesia,ID02,SKU0096,2,19
2024-03-31,Indonesia,ID02,SKU0091,9,2
2024-03-31,Indonesia,ID02,SKU0003,8,15
2024-03-31,Indonesia,ID02,SKU0097,6,1
2024-03-31,Indonesia,ID02,SKU0011,11,44
2024-03-31,Indonesia,ID02,SKU0079,9,41
2024-03-31,Indonesia,ID02,SKU0016,2,18
2024-03-31,Indonesia,ID02,SKU0077,5,33
2024-03-31,Indonesia,ID02,SKU0080,10,9
2024-03-31,Indonesia,ID02,SKU0088,9,26
2024-03-31,Indonesia,ID02,SKU0093,5,50
2024-03-31,Indonesia,ID02,SKU0066,10,1
2024-03-31,Indonesia,ID02,SKU0028,1,31
2024-03-31,Indonesia,ID02,SKU0020,5,25
2024-03-31,Vietnam,VN01,SKU0041,11,38
2024-03-31,Vietnam,VN01,SKU0056,3,2
2024-03-31,Vietnam,VN01,SKU0006,13,46
2024-03-31,Vietnam,VN01,SKU0029,6,2
2024-03-31,Vietnam,VN01,SKU0013,13,8
2024-03-31,Vietnam,VN01,SKU0071,13,2
2024-03-31,Vietnam,VN01,SKU0070,14,22
2024-03-31,Vietnam,VN01,SKU0058,2,1
2024-03-31,Vietnam,VN01,SKU0086,10,50
2024-03-31,Vietnam,VN01,SKU0043,7,1
2024-03-31,Vietnam,VN01,SKU0077,6,15
2024-03-31,Vietnam,VN01,SKU0025,13,26
2024-03-31,Vietnam,VN01,SKU0065,7,13
2024-03-31,Vietnam,VN01,SKU0076,5,7
2024-03-31,Vietnam,VN01,SKU0042,10,6
2024-03-31,Vietnam,VN01,SKU0039,14,36
2024-03-31,Vietnam,VN01,SKU0092,4,22
2024-03-31,Vietnam,VN01,SKU0082,2,3
2024-03-31,Vietnam,VN01,SKU0052,8,47
2024-03-31,Vietnam,VN01,SKU0024,13,12
2024-03-31,Vietnam,VN01,SKU0010,9,28
2024-03-31,Vietnam,VN01,SKU0007,6,54
2024-03-31,Vietnam,VN01,SKU0028,3,4
2024-03-31,Vietnam,VN01,SKU0003,11,21
2024-03-31,Vietnam,VN01,SKU0098,7,1
2024-03-31,Vietnam,VN01,SKU0027,14,10
2024-03-31,Vietnam,VN01,SKU0048,8,1
2024-03-31,Vietnam,VN01,SKU0093,11,6
2024-03-31,Vietnam,VN02,SKU0047,3,29
2024-03-31,Vietnam,VN02,SKU0091,11,8
2024-03-31,Vietnam,VN02,SKU0093,10,4
2024-03-31,Vietnam,VN02,SKU0012,6,9
2024-03-31,Vietnam,VN02,SKU0083,14,20
2024-03-31,Vietnam,VN02,SKU0054,10,27
2024-03-31,Vietnam,VN02,SKU0031,7,1
2024-03-31,Vietnam,VN02,SKU0063,6,5
2024-03-31,Vietnam,VN02,SKU0090,1,14
2024-03-31,Vietnam,VN02,SKU0092,12,20
2024-03-31,Vietnam,VN02,SKU0041,11,21
2024-03-31,Vietnam,VN02,SKU0030,2,26
2024-03-31,Vietnam,VN02,SKU0044,3,1
2024-03-31,Vietnam,VN02,SKU0098,11,25
2024-03-31,Vietnam,VN02,SKU0036,5,56
2024-03-31,Vietnam,VN02,SKU0097,6,20
2024-03-31,Vietnam,VN02,SKU0088,6,6
2024-03-31,Vietnam,VN02,SKU0052,4,37
2024-03-31,Vietnam,VN02,SKU0072,8,49
2024-03-31,Vietnam,VN02,SKU0066,6,17
2024-03-31,Vietnam,VN02,SKU0028,8,9
2024-03-31,Vietnam,VN02,SKU0009,3,2
2024-03-31,Vietnam,VN02,SKU0022,13,1
2024-03-31,Vietnam,VN02,SKU0013,6,8
2024-03-31,Vietnam,VN02,SKU0082,14,31
2024-03-31,Vietnam,VN02,SKU0089,7,19
2024-03-31,Vietnam,VN02,SKU0095,13,14
2024-03-31,Vietnam,VN02,SKU0061,14,17
2024-03-31,Vietnam,VN02,SKU0070,12,56
2024-04-30,Singapore,SG01,SKU0011,7,9
2024-04-30,Singapore,SG01,SKU0048,9,2
2024-04-30,Singapore,SG01,SKU0100,14,3
2024-04-30,Singapore,SG01,SKU0056,13,29
2024-04-30,Singapore,SG01,SKU0095,7,26
2024-04-30,Singapore,SG01,SKU0017,14,1
2024-04-30,Singapore,SG01,SKU0064,7,17
2024-04-30,Singapore,SG01,SKU0012,11,14
2024-04-30,Singapore,SG01,SKU0027,13,24
2024-04-30,Singapore,SG01,SKU0069,5,3
2024-04-30,Singapore,SG01,SKU0081,15,22
2024-04-30,Singapore,SG01,SKU0043,7,19
2024-04-30,Singapore,SG01,SKU0003,9,10
2024-04-30,Singapore,SG01,SKU0079,5,41
2024-04-30,Singapore,SG01,SKU0076,10,14
2024-04-30,Singapore,SG01,SKU0041,2,9
2024-04-30,Singapore,SG01,SKU0014,19,28
2024-04-30,Singapore,SG01,SKU0075,12,38
2024-04-30,Singapore,SG01,SKU0030,17,18
2024-04-30,Singapore,SG01,SKU0033,6,25
2024-04-30,Singapore,SG01,SKU0072,6,7
2024-04-30,Singapore,SG01,SKU0042,8,1
2024-04-30,Singapore,SG01,SKU0037,6,40
2024-04-30,Singapore,SG01,SKU0034,3,38
2024-04-30,Singapore,SG01,SKU0039,5,30
2024-04-30,Singapore,SG01,SKU0061,12,22
2024-04-30,Singapore,SG01,SKU0060,6,1
2024-04-30,Singapore,SG02,SKU0054,2,6
2024-04-30,Singapore,SG02,SKU0064,5,1
2024-04-30,Singapore,SG02,SKU0100,5,25
2024-04-30,Singapore,SG02,SKU0093,7,133
2024-04-30,Singapore,SG02,SKU0002,9,1
2024-04-30,Singapore,SG02,SKU0086,17,25
2024-04-30,Singapore,SG02,SKU0089,8,7
2024-04-30,Singapore,SG02,SKU0039,12,5
2024-04-30,Singapore,SG02,SKU0095,7,3
2024-04-30,Singapore,SG02,SKU0048,15,19
2024-04-30,Singapore,SG02,SKU0009,5,56
2024-04-30,Singapore,SG02,SKU0013,3,1
2024-04-30,Singapore,SG02,SKU0001,11,56
2024-04-30,Singapore,SG02,SKU0021,7,16
2024-04-30,Singapore,SG02,SKU0096,9,11
2024-04-30,Singapore,SG02,SKU0027,5,1
2024-04-30,Singapore,SG02,SKU0081,7,25
2024-04-30,Singapore,SG02,SKU0063,12,21
2024-04-30,Singapore,SG02,SKU0080,3,4
2024-04-30,Singapore,SG02,SKU0023,7,9
2024-04-30,Singapore,SG02,SKU0072,13,3
2024-04-30,Singapore,SG02,SKU0087,9,15
2024-04-30,Singapore,SG02,SKU0044,6,6
2024-04-30,Singapore,SG02,SKU0090,11,3
2024-04-30,Singapore,SG02,SKU0007,4,8
2024-04-30,Singapore,SG02,SKU0017,8,11
2024-04-30,Singapore,SG02,SKU0038,8,14
2024-04-30,Malaysia,MY01,SKU0079,5,51
2024-04-30,Malaysia,MY01,SKU0050,11,8
2024-04-30,Malaysia,MY01,SKU0006,10,10
2024-04-30,Malaysia,MY01,SKU0017,16,9
2024-04-30,Malaysia,MY01,SKU0033,8,4
2024-04-30,Malaysia,MY01,SKU0064,8,23
2024-04-30,Malaysia,MY01,SKU0014,9,13
2024-04-30,Malaysia,MY01,SKU0067,8,46
2024-04-30,Malaysia,MY01,SKU0089,2,42
2024-04-30,Malaysia,MY01,SKU0063,17,3
2024-04-30,Malaysia,MY01,SKU0032,4,4
2024-04-30,Malaysia,MY01,SKU0062,3,41
2024-04-30,Malaysia,MY01,SKU0081,5,7
2024-04-30,Malaysia,MY01,SKU0044,12,26
2024-04-30,Malaysia,MY01,SKU0030,15,2
2024-04-30,Malaysia,MY01,SKU0090,10,115
2024-04-30,Malaysia,MY01,SKU0070,5,5
2024-04-30,Malaysia,MY01,SKU0052,1,12
2024-04-30,Malaysia,MY01,SKU0085,2,14
2024-04-30,Malaysia,MY01,SKU0060,3,79
2024-04-30,Malaysia,MY01,SKU0034,10,26
2024-04-30,Malaysia,MY01,SKU0018,8,17
2024-04-30,Malaysia,MY01,SKU0095,10,1
2024-04-30,Malaysia,MY01,SKU0065,12,146
2024-04-30,Malaysia,MY01,SKU0069,4,30
2024-04-30,Malaysia,MY01,SKU0082,6,1
2024-04-30,Malaysia,MY01,SKU0007,2,44
2024-04-30,Malaysia,MY01,SKU0094,6,5
2024-04-30,Malaysia,MY01,SKU0002,5,6
2024-04-30,Malaysia,MY01,SKU0024,12,10
2024-04-30,Malaysia,MY02,SKU0079,9,8
2024-04-30,Malaysia,MY02,SKU0033,3,18
2024-04-30,Malaysia,MY02,SKU0038,14,16
2024-04-30,Malaysia,MY02,SKU0041,5,23
2024-04-30,Malaysia,MY02,SKU0091,10,49
2024-04-30,Malaysia,MY02,SKU0032,10,15
2024-04-30,Malaysia,MY02,SKU0051,11,10
2024-04-30,Malaysia,MY02,SKU0031,9,53
2024-04-30,Malaysia,MY02,SKU0074,13,18
2024-04-30,Malaysia,MY02,SKU0076,8,4
2024-04-30,Malaysia,MY02,SKU0020,7,35
2024-04-30,Malaysia,MY02,SKU0070,11,24
2024-04-30,Malaysia,MY02,SKU0023,9,2
2024-04-30,Malaysia,MY02,SKU0053,5,11
2024-04-30,Malaysia,MY02,SKU0092,7,2
2024-04-30,Malaysia,MY02,SKU0021,5,14
2024-04-30,Malaysia,MY02,SKU0029,11,30
2024-04-30,Malaysia,MY02,SKU0056,6,11
2024-04-30,Malaysia,MY02,SKU0057,7,22
2024-04-30,Malaysia,MY02,SKU0071,6,1
2024-04-30,Malaysia,MY02,SKU0039,12,8
2024-04-30,Malaysia,MY02,SKU0084,9,12
2024-04-30,Malaysia,MY02,SKU0027,5,40
2024-04-30,Malaysia,MY02,SKU0090,19,44
2024-04-30,Malaysia,MY02,SKU0004,2,1
2024-04-30,Malaysia,MY02,SKU0044,15,46
2024-04-30,Malaysia,MY02,SKU0077,7,67
2024-04-30,Malaysia,MY02,SKU0040,5,82
2024-04-30,Thailand,TH01,SKU0072,10,39
2024-04-30,Thailand,TH01,SKU0080,7,13
2024-04-30,Thailand,TH01,SKU0085,8,10
2024-04-30,Thailand,TH01,SKU0088,7,14
2024-04-30,Thailand,TH01,SKU0036,6,31
2024-04-30,Thailand,TH01,SKU0004,9,3
2024-04-30,Thailand,TH01,SKU0086,4,13
2024-04-30,Thailand,TH01,SKU0074,5,17
2024-04-30,Thailand,TH01,SKU0092,5,129
2024-04-30,Thailand,TH01,SKU0053,12,48
2024-04-30,Thailand,TH01,SKU0076,5,35
2024-04-30,Thailand,TH01,SKU0075,9,64
2024-04-30,Thailand,TH01,SKU0038,3,6
2024-04-30,Thailand,TH01,SKU0051,10,81
2024-04-30,Thailand,TH01,SKU0095,12,33
2024-04-30,Thailand,TH01,SKU0044,8,31
2024-04-30,Thailand,TH01,SKU0012,11,9
2024-04-30,Thailand,TH01,SKU0013,7,36
2024-04-30,Thailand,TH01,SKU0019,6,9
2024-04-30,Thailand,TH01,SKU0071,3,86
2024-04-30,Thailand,TH01,SKU0021,5,22
2024-04-30,Thailand,TH01,SKU0077,4,90
2024-04-30,Thailand,TH01,SKU0078,9,25
2024-04-30,Thailand,TH01,SKU0073,1,69
2024-04-30,Thailand,TH01,SKU0089,6,13
2024-04-30,Thailand,TH01,SKU0005,12,25
2024-04-30,Thailand,TH01,SKU0025,4,27
2024-04-30,Thailand,TH02,SKU0069,10,18
2024-04-30,Thailand,TH02,SKU0011,7,50
2024-04-30,Thailand,TH02,SKU0048,2,97
2024-04-30,Thailand,TH02,SKU0015,12,2
2024-04-30,Thailand,TH02,SKU0063,10,7
2024-04-30,Thailand,TH02,SKU0046,4,51
2024-04-30,Thailand,TH02,SKU0059,3,19
2024-04-30,Thailand,TH02,SKU0053,11,58
2024-04-30,Thailand,TH02,SKU0061,4,32
2024-04-30,Thailand,TH02,SKU0060,4,1
2024-04-30,Thailand,TH02,SKU0024,7,18
2024-04-30,Thailand,TH02,SKU0100,4,17
2024-04-30,Thailand,TH02,SKU0029,8,19
2024-04-30,Thailand,TH02,SKU0010,8,5
2024-04-30,Thailand,TH02,SKU0057,8,23
2024-04-30,Thailand,TH02,SKU0056,8,1
2024-04-30,Thailand,TH02,SKU0072,12,12
2024-04-30,Thailand,TH02,SKU0040,12,7
2024-04-30,Thailand,TH02,SKU0071,14,12
2024-04-30,Thailand,TH02,SKU0079,13,94
2024-04-30,Thailand,TH02,SKU0050,7,8
2024-04-30,Thailand,TH02,SKU0054,17,9
2024-04-30,Thailand,TH02,SKU0062,9,22
2024-04-30,Thailand,TH02,SKU0016,3,25
2024-04-30,Thailand,TH02,SKU0074,11,10
2024-04-30,Thailand,TH02,SKU0081,8,8
2024-04-30,Thailand,TH02,SKU0091,9,6
2024-04-30,Indonesia,ID01,SKU0085,6,3
2024-04-30,Indonesia,ID01,SKU0002,6,16
2024-04-30,Indonesia,ID01,SKU0058,3,1
2024-04-30,Indonesia,ID01,SKU0010,6,2
2024-04-30,Indonesia,ID01,SKU0070,14,14
2024-04-30,Indonesia,ID01,SKU0013,6,39
2024-04-30,Indonesia,ID01,SKU0088,5,5
2024-04-30,Indonesia,ID01,SKU0082,6,1
2024-04-30,Indonesia,ID01,SKU0092,7,4
2024-04-30,Indonesia,ID01,SKU0069,14,2
2024-04-30,Indonesia,ID01,SKU0087,5,28
2024-04-30,Indonesia,ID01,SKU0039,6,4
2024-04-30,Indonesia,ID01,SKU0020,2,26
2024-04-30,Indonesia,ID01,SKU0027,12,40
2024-04-30,Indonesia,ID01,SKU0033,11,15
2024-04-30,Indonesia,ID01,SKU0046,4,27
2024-04-30,Indonesia,ID01,SKU0055,7,78
2024-04-30,Indonesia,ID01,SKU0095,7,18
2024-04-30,Indonesia,ID01,SKU0077,8,12
2024-04-30,Indonesia,ID01,SKU0044,9,1
2024-04-30,Indonesia,ID01,SKU0007,4,4
2024-04-30,Indonesia,ID01,SKU0057,16,17
2024-04-30,Indonesia,ID01,SKU0035,6,5
2024-04-30,Indonesia,ID01,SKU0038,4,21
2024-04-30,Indonesia,ID01,SKU0066,7,34
2024-04-30,Indonesia,ID01,SKU0086,3,8
2024-04-30,Indonesia,ID01,SKU0004,5,12
2024-04-30,Indonesia,ID01,SKU0053,13,70
2024-04-30,Indonesia,ID01,SKU0015,9,17
2024-04-30,Indonesia,ID02,SKU0002,12,72
2024-04-30,Indonesia,ID02,SKU0008,11,12
2024-04-30,Indonesia,ID02,SKU0066,7,2
2024-04-30,Indonesia,ID02,SKU0070,5,1
2024-04-30,Indonesia,ID02,SKU0064,3,1
2024-04-30,Indonesia,ID02,SKU0053,12,10
2024-04-30,Indonesia,ID02,SKU0001,9,10
2024-04-30,Indonesia,ID02,SKU0028,2,9
2024-04-30,Indonesia,ID02,SKU0009,4,26
2024-04-30,Indonesia,ID02,SKU0014,7,16
2024-04-30,Indonesia,ID02,SKU0031,12,10
2024-04-30,Indonesia,ID02,SKU0080,2,28
2024-04-30,Indonesia,ID02,SKU0089,2,19
2024-04-30,Indonesia,ID02,SKU0021,8,55
2024-04-30,Indonesia,ID02,SKU0091,4,5
2024-04-30,Indonesia,ID02,SKU0098,8,27
2024-04-30,Indonesia,ID02,SKU0075,6,106
2024-04-30,Indonesia,ID02,SKU0078,6,36
2024-04-30,Indonesia,ID02,SKU0061,17,15
2024-04-30,Indonesia,ID02,SKU0006,6,20
2024-04-30,Indonesia,ID02,SKU0074,3,43
2024-04-30,Indonesia,ID02,SKU0082,5,13
2024-04-30,Indonesia,ID02,SKU0096,12,92
2024-04-30,Indonesia,ID02,SKU0032,8,5
2024-04-30,Indonesia,ID02,SKU0033,14,1
2024-04-30,Vietnam,VN01,SKU0058,6,19
